case_id,variant,granularity,container,frontend,tokenizer,token_count,char_count,compiled
case8_conditional_branch,medium|compact,medium,compact,json,qwen2.5,46,131,"{""i"":""!ROUTE"",""e"":[{""d"":""act"",""v"":""ticket"",""x"":""!ROUTE""}],""k"":[{""t"":""urgency"",""v"":""high"",""o"":""==""},{""t"":""category"",""v"":""billing""}]}"
case8_conditional_branch,medium|compact,medium,compact,json,claude,47,131,"{""i"":""!ROUTE"",""e"":[{""d"":""act"",""v"":""ticket"",""x"":""!ROUTE""}],""k"":[{""t"":""urgency"",""v"":""high"",""o"":""==""},{""t"":""category"",""v"":""billing""}]}"
case8_conditional_branch,medium|compact,medium,compact,json,gemini,49,131,"{""i"":""!ROUTE"",""e"":[{""d"":""act"",""v"":""ticket"",""x"":""!ROUTE""}],""k"":[{""t"":""urgency"",""v"":""high"",""o"":""==""},{""t"":""category"",""v"":""billing""}]}"
case8_conditional_branch,medium|compact,medium,compact,natural,gpt-4o,50,131,"{""i"":""!ROUTE"",""e"":[{""d"":""act"",""v"":""ticket"",""x"":""!ROUTE""}],""k"":[{""t"":""urgency"",""v"":""high"",""o"":""==""},{""t"":""category"",""v"":""billing""}]}"
case8_conditional_branch,medium|compact,medium,compact,natural,gpt-3.5,46,131,"{""i"":""!ROUTE"",""e"":[{""d"":""act"",""v"":""ticket"",""x"":""!ROUTE""}],""k"":[{""t"":""urgency"",""v"":""high"",""o"":""==""},{""t"":""category"",""v"":""billing""}]}"
case8_conditional_branch,medium|compact,medium,compact,natural,llama-2,57,131,"{""i"":""!ROUTE"",""e"":[{""d"":""act"",""v"":""ticket"",""x"":""!ROUTE""}],""k"":[{""t"":""urgency"",""v"":""high"",""o"":""==""},{""t"":""category"",""v"":""billing""}]}"
case8_conditional_branch,medium|compact,medium,compact,natural,qwen2.5,46,131,"{""i"":""!ROUTE"",""e"":[{""d"":""act"",""v"":""ticket"",""x"":""!ROUTE""}],""k"":[{""t"":""urgency"",""v"":""high"",""o"":""==""},{""t"":""category"",""v"":""billing""}]}"
case8_conditional_branch,medium|compact,medium,compact,natural,claude,47,131,"{""i"":""!ROUTE"",""e"":[{""d"":""act"",""v"":""ticket"",""x"":""!ROUTE""}],""k"":[{""t"":""urgency"",""v"":""high"",""o"":""==""},{""t"":""category"",""v"":""billing""}]}"
case8_conditional_branch,medium|compact,medium,compact,natural,gemini,49,131,"{""i"":""!ROUTE"",""e"":[{""d"":""act"",""v"":""ticket"",""x"":""!ROUTE""}],""k"":[{""t"":""urgency"",""v"":""high"",""o"":""==""},{""t"":""category"",""v"":""billing""}]}"
case8_conditional_branch,full|nested,full,nested,code,gpt-4o,22,95,if urgency==high and category(billing): route(ticket) else: route(tech_support); route(manager)
case8_conditional_branch,full|nested,full,nested,code,gpt-3.5,22,95,if urgency==high and category(billing): route(ticket) else: route(tech_support); route(manager)
case8_conditional_branch,full|nested,full,nested,code,llama-2,28,95,if urgency==high and category(billing): route(ticket) else: route(tech_support); route(manager)
case8_conditional_branch,full|nested,full,nested,code,qwen2.5,22,95,if urgency==high and category(billing): route(ticket) else: route(tech_support); route(manager)
case8_conditional_branch,full|nested,full,nested,code,claude,25,95,if urgency==high and category(billing): route(ticket) else: route(tech_support); route(manager)
case8_conditional_branch,full|nested,full,nested,code,gemini,25,95,if urgency==high and category(billing): route(ticket) else: route(tech_support); route(manager)
case8_conditional_branch,full|nested,full,nested,json,gpt-4o,62,238,"{""intent"":""!ROUTE"",""act"":""ticket"",""constraints"":[{""type"":""urgency"",""value"":""high"",""operator"":""==""},{""type"":""category"",""value"":""billing""}],""alternatives"":[{""action"":""!ROUTE"",""target"":""tech_support""},{"""
case8_conditional_branch,full|nested,full,nested,json,gpt-3.5,57,238,"{""intent"":""!ROUTE"",""act"":""ticket"",""constraints"":[{""type"":""urgency"",""value"":""high"",""operator"":""==""},{""type"":""category"",""value"":""billing""}],""alternatives"":[{""action"":""!ROUTE"",""target"":""tech_support""},{"""
case8_conditional_branch,full|nested,full,nested,json,llama-2,72,238,"{""intent"":""!ROUTE"",""act"":""ticket"",""constraints"":[{""type"":""urgency"",""value"":""high"",""operator"":""==""},{""type"":""category"",""value"":""billing""}],""alternatives"":[{""action"":""!ROUTE"",""target"":""tech_support""},{"""
case8_conditional_branch,full|nested,full,nested,json,qwen2.5,57,238,"{""intent"":""!ROUTE"",""act"":""ticket"",""constraints"":[{""type"":""urgency"",""value"":""high"",""operator"":""==""},{""type"":""category"",""value"":""billing""}],""alternatives"":[{""action"":""!ROUTE"",""target"":""tech_support""},{"""
case8_conditional_branch,full|nested,full,nested,json,claude,60,238,"{""intent"":""!ROUTE"",""act"":""ticket"",""constraints"":[{""type"":""urgency"",""value"":""high"",""operator"":""==""},{""type"":""category"",""value"":""billing""}],""alternatives"":[{""action"":""!ROUTE"",""target"":""tech_support""},{"""
case8_conditional_branch,full|nested,full,nested,json,gemini,61,238,"{""intent"":""!ROUTE"",""act"":""ticket"",""constraints"":[{""type"":""urgency"",""value"":""high"",""operator"":""==""},{""type"":""category"",""value"":""billing""}],""alternatives"":[{""action"":""!ROUTE"",""target"":""tech_support""},{"""
case8_conditional_branch,full|nested,full,nested,natural,gpt-4o,19,104,"If urgency is high and category is billing, route ticket otherwise route tech_support and route manager."
case8_conditional_branch,full|nested,full,nested,natural,gpt-3.5,19,104,"If urgency is high and category is billing, route ticket otherwise route tech_support and route manager."
case8_conditional_branch,full|nested,full,nested,natural,llama-2,23,104,"If urgency is high and category is billing, route ticket otherwise route tech_support and route manager."
case8_conditional_branch,full|nested,full,nested,natural,qwen2.5,19,104,"If urgency is high and category is billing, route ticket otherwise route tech_support and route manager."
case8_conditional_branch,full|nested,full,nested,natural,claude,20,104,"If urgency is high and category is billing, route ticket otherwise route tech_support and route manager."
case8_conditional_branch,full|nested,full,nested,natural,gemini,20,104,"If urgency is high and category is billing, route ticket otherwise route tech_support and route manager."
case8_conditional_branch,full|flat,full,flat,code,gpt-4o,65,209,"{""intent"":""!ROUTE"",""act"":""ticket"",""c0_type"":""urgency"",""c0_val"":""high"",""c1_type"":""category"",""c1_val"":""billing"",""alt0_action"":""!ROUTE"",""alt0_target"":""tech_support"",""alt1_action"":""!ROUTE"",""alt1_target"":"""
case8_conditional_branch,full|flat,full,flat,code,gpt-3.5,62,209,"{""intent"":""!ROUTE"",""act"":""ticket"",""c0_type"":""urgency"",""c0_val"":""high"",""c1_type"":""category"",""c1_val"":""billing"",""alt0_action"":""!ROUTE"",""alt0_target"":""tech_support"",""alt1_action"":""!ROUTE"",""alt1_target"":"""
case8_conditional_branch,full|flat,full,flat,code,llama-2,76,209,"{""intent"":""!ROUTE"",""act"":""ticket"",""c0_type"":""urgency"",""c0_val"":""high"",""c1_type"":""category"",""c1_val"":""billing"",""alt0_action"":""!ROUTE"",""alt0_target"":""tech_support"",""alt1_action"":""!ROUTE"",""alt1_target"":"""
case8_conditional_branch,full|flat,full,flat,code,qwen2.5,62,209,"{""intent"":""!ROUTE"",""act"":""ticket"",""c0_type"":""urgency"",""c0_val"":""high"",""c1_type"":""category"",""c1_val"":""billing"",""alt0_action"":""!ROUTE"",""alt0_target"":""tech_support"",""alt1_action"":""!ROUTE"",""alt1_target"":"""
case8_conditional_branch,full|flat,full,flat,code,claude,71,209,"{""intent"":""!ROUTE"",""act"":""ticket"",""c0_type"":""urgency"",""c0_val"":""high"",""c1_type"":""category"",""c1_val"":""billing"",""alt0_action"":""!ROUTE"",""alt0_target"":""tech_support"",""alt1_action"":""!ROUTE"",""alt1_target"":"""
case8_conditional_branch,full|flat,full,flat,code,gemini,70,209,"{""intent"":""!ROUTE"",""act"":""ticket"",""c0_type"":""urgency"",""c0_val"":""high"",""c1_type"":""category"",""c1_val"":""billing"",""alt0_action"":""!ROUTE"",""alt0_target"":""tech_support"",""alt1_action"":""!ROUTE"",""alt1_target"":"""
case8_conditional_branch,full|flat,full,flat,json,gpt-4o,65,209,"{""intent"":""!ROUTE"",""act"":""ticket"",""c0_type"":""urgency"",""c0_val"":""high"",""c1_type"":""category"",""c1_val"":""billing"",""alt0_action"":""!ROUTE"",""alt0_target"":""tech_support"",""alt1_action"":""!ROUTE"",""alt1_target"":"""
case8_conditional_branch,full|flat,full,flat,json,gpt-3.5,62,209,"{""intent"":""!ROUTE"",""act"":""ticket"",""c0_type"":""urgency"",""c0_val"":""high"",""c1_type"":""category"",""c1_val"":""billing"",""alt0_action"":""!ROUTE"",""alt0_target"":""tech_support"",""alt1_action"":""!ROUTE"",""alt1_target"":"""
case8_conditional_branch,full|flat,full,flat,json,llama-2,76,209,"{""intent"":""!ROUTE"",""act"":""ticket"",""c0_type"":""urgency"",""c0_val"":""high"",""c1_type"":""category"",""c1_val"":""billing"",""alt0_action"":""!ROUTE"",""alt0_target"":""tech_support"",""alt1_action"":""!ROUTE"",""alt1_target"":"""
case8_conditional_branch,full|flat,full,flat,json,qwen2.5,62,209,"{""intent"":""!ROUTE"",""act"":""ticket"",""c0_type"":""urgency"",""c0_val"":""high"",""c1_type"":""category"",""c1_val"":""billing"",""alt0_action"":""!ROUTE"",""alt0_target"":""tech_support"",""alt1_action"":""!ROUTE"",""alt1_target"":"""
case8_conditional_branch,full|flat,full,flat,json,claude,71,209,"{""intent"":""!ROUTE"",""act"":""ticket"",""c0_type"":""urgency"",""c0_val"":""high"",""c1_type"":""category"",""c1_val"":""billing"",""alt0_action"":""!ROUTE"",""alt0_target"":""tech_support"",""alt1_action"":""!ROUTE"",""alt1_target"":"""
case8_conditional_branch,full|flat,full,flat,json,gemini,70,209,"{""intent"":""!ROUTE"",""act"":""ticket"",""c0_type"":""urgency"",""c0_val"":""high"",""c1_type"":""category"",""c1_val"":""billing"",""alt0_action"":""!ROUTE"",""alt0_target"":""tech_support"",""alt1_action"":""!ROUTE"",""alt1_target"":"""
case8_conditional_branch,full|flat,full,flat,natural,gpt-4o,65,209,"{""intent"":""!ROUTE"",""act"":""ticket"",""c0_type"":""urgency"",""c0_val"":""high"",""c1_type"":""category"",""c1_val"":""billing"",""alt0_action"":""!ROUTE"",""alt0_target"":""tech_support"",""alt1_action"":""!ROUTE"",""alt1_target"":"""
case8_conditional_branch,full|flat,full,flat,natural,gpt-3.5,62,209,"{""intent"":""!ROUTE"",""act"":""ticket"",""c0_type"":""urgency"",""c0_val"":""high"",""c1_type"":""category"",""c1_val"":""billing"",""alt0_action"":""!ROUTE"",""alt0_target"":""tech_support"",""alt1_action"":""!ROUTE"",""alt1_target"":"""
case8_conditional_branch,full|flat,full,flat,natural,llama-2,76,209,"{""intent"":""!ROUTE"",""act"":""ticket"",""c0_type"":""urgency"",""c0_val"":""high"",""c1_type"":""category"",""c1_val"":""billing"",""alt0_action"":""!ROUTE"",""alt0_target"":""tech_support"",""alt1_action"":""!ROUTE"",""alt1_target"":"""
case8_conditional_branch,full|flat,full,flat,natural,qwen2.5,62,209,"{""intent"":""!ROUTE"",""act"":""ticket"",""c0_type"":""urgency"",""c0_val"":""high"",""c1_type"":""category"",""c1_val"":""billing"",""alt0_action"":""!ROUTE"",""alt0_target"":""tech_support"",""alt1_action"":""!ROUTE"",""alt1_target"":"""
case8_conditional_branch,full|flat,full,flat,natural,claude,71,209,"{""intent"":""!ROUTE"",""act"":""ticket"",""c0_type"":""urgency"",""c0_val"":""high"",""c1_type"":""category"",""c1_val"":""billing"",""alt0_action"":""!ROUTE"",""alt0_target"":""tech_support"",""alt1_action"":""!ROUTE"",""alt1_target"":"""
case8_conditional_branch,full|flat,full,flat,natural,gemini,70,209,"{""intent"":""!ROUTE"",""act"":""ticket"",""c0_type"":""urgency"",""c0_val"":""high"",""c1_type"":""category"",""c1_val"":""billing"",""alt0_action"":""!ROUTE"",""alt0_target"":""tech_support"",""alt1_action"":""!ROUTE"",""alt1_target"":"""
case8_conditional_branch,full|compact,full,compact,code,gpt-4o,75,200,"{""i"":""!ROUTE"",""e"":[{""d"":""act"",""v"":""ticket"",""x"":""!ROUTE""}],""k"":[{""t"":""urgency"",""v"":""high"",""o"":""==""},{""t"":""category"",""v"":""billing""}],""a"":[{""x"":""!ROUTE"",""g"":""tech_support""},{""x"":""!ROUTE"",""g"":""manager""}]}"
case8_conditional_branch,full|compact,full,compact,code,gpt-3.5,68,200,"{""i"":""!ROUTE"",""e"":[{""d"":""act"",""v"":""ticket"",""x"":""!ROUTE""}],""k"":[{""t"":""urgency"",""v"":""high"",""o"":""==""},{""t"":""category"",""v"":""billing""}],""a"":[{""x"":""!ROUTE"",""g"":""tech_support""},{""x"":""!ROUTE"",""g"":""manager""}]}"
case8_conditional_branch,full|compact,full,compact,code,llama-2,86,200,"{""i"":""!ROUTE"",""e"":[{""d"":""act"",""v"":""ticket"",""x"":""!ROUTE""}],""k"":[{""t"":""urgency"",""v"":""high"",""o"":""==""},{""t"":""category"",""v"":""billing""}],""a"":[{""x"":""!ROUTE"",""g"":""tech_support""},{""x"":""!ROUTE"",""g"":""manager""}]}"
case8_conditional_branch,full|compact,full,compact,code,qwen2.5,68,200,"{""i"":""!ROUTE"",""e"":[{""d"":""act"",""v"":""ticket"",""x"":""!ROUTE""}],""k"":[{""t"":""urgency"",""v"":""high"",""o"":""==""},{""t"":""category"",""v"":""billing""}],""a"":[{""x"":""!ROUTE"",""g"":""tech_support""},{""x"":""!ROUTE"",""g"":""manager""}]}"
case8_conditional_branch,full|compact,full,compact,code,claude,71,200,"{""i"":""!ROUTE"",""e"":[{""d"":""act"",""v"":""ticket"",""x"":""!ROUTE""}],""k"":[{""t"":""urgency"",""v"":""high"",""o"":""==""},{""t"":""category"",""v"":""billing""}],""a"":[{""x"":""!ROUTE"",""g"":""tech_support""},{""x"":""!ROUTE"",""g"":""manager""}]}"
case8_conditional_branch,full|compact,full,compact,code,gemini,74,200,"{""i"":""!ROUTE"",""e"":[{""d"":""act"",""v"":""ticket"",""x"":""!ROUTE""}],""k"":[{""t"":""urgency"",""v"":""high"",""o"":""==""},{""t"":""category"",""v"":""billing""}],""a"":[{""x"":""!ROUTE"",""g"":""tech_support""},{""x"":""!ROUTE"",""g"":""manager""}]}"
case8_conditional_branch,full|compact,full,compact,json,gpt-4o,75,200,"{""i"":""!ROUTE"",""e"":[{""d"":""act"",""v"":""ticket"",""x"":""!ROUTE""}],""k"":[{""t"":""urgency"",""v"":""high"",""o"":""==""},{""t"":""category"",""v"":""billing""}],""a"":[{""x"":""!ROUTE"",""g"":""tech_support""},{""x"":""!ROUTE"",""g"":""manager""}]}"
case8_conditional_branch,full|compact,full,compact,json,gpt-3.5,68,200,"{""i"":""!ROUTE"",""e"":[{""d"":""act"",""v"":""ticket"",""x"":""!ROUTE""}],""k"":[{""t"":""urgency"",""v"":""high"",""o"":""==""},{""t"":""category"",""v"":""billing""}],""a"":[{""x"":""!ROUTE"",""g"":""tech_support""},{""x"":""!ROUTE"",""g"":""manager""}]}"
case8_conditional_branch,full|compact,full,compact,json,llama-2,86,200,"{""i"":""!ROUTE"",""e"":[{""d"":""act"",""v"":""ticket"",""x"":""!ROUTE""}],""k"":[{""t"":""urgency"",""v"":""high"",""o"":""==""},{""t"":""category"",""v"":""billing""}],""a"":[{""x"":""!ROUTE"",""g"":""tech_support""},{""x"":""!ROUTE"",""g"":""manager""}]}"
case8_conditional_branch,full|compact,full,compact,json,qwen2.5,68,200,"{""i"":""!ROUTE"",""e"":[{""d"":""act"",""v"":""ticket"",""x"":""!ROUTE""}],""k"":[{""t"":""urgency"",""v"":""high"",""o"":""==""},{""t"":""category"",""v"":""billing""}],""a"":[{""x"":""!ROUTE"",""g"":""tech_support""},{""x"":""!ROUTE"",""g"":""manager""}]}"
case8_conditional_branch,full|compact,full,compact,json,claude,71,200,"{""i"":""!ROUTE"",""e"":[{""d"":""act"",""v"":""ticket"",""x"":""!ROUTE""}],""k"":[{""t"":""urgency"",""v"":""high"",""o"":""==""},{""t"":""category"",""v"":""billing""}],""a"":[{""x"":""!ROUTE"",""g"":""tech_support""},{""x"":""!ROUTE"",""g"":""manager""}]}"
case8_conditional_branch,full|compact,full,compact,json,gemini,74,200,"{""i"":""!ROUTE"",""e"":[{""d"":""act"",""v"":""ticket"",""x"":""!ROUTE""}],""k"":[{""t"":""urgency"",""v"":""high"",""o"":""==""},{""t"":""category"",""v"":""billing""}],""a"":[{""x"":""!ROUTE"",""g"":""tech_support""},{""x"":""!ROUTE"",""g"":""manager""}]}"
case8_conditional_branch,full|compact,full,compact,natural,gpt-4o,75,200,"{""i"":""!ROUTE"",""e"":[{""d"":""act"",""v"":""ticket"",""x"":""!ROUTE""}],""k"":[{""t"":""urgency"",""v"":""high"",""o"":""==""},{""t"":""category"",""v"":""billing""}],""a"":[{""x"":""!ROUTE"",""g"":""tech_support""},{""x"":""!ROUTE"",""g"":""manager""}]}"
case8_conditional_branch,full|compact,full,compact,natural,gpt-3.5,68,200,"{""i"":""!ROUTE"",""e"":[{""d"":""act"",""v"":""ticket"",""x"":""!ROUTE""}],""k"":[{""t"":""urgency"",""v"":""high"",""o"":""==""},{""t"":""category"",""v"":""billing""}],""a"":[{""x"":""!ROUTE"",""g"":""tech_support""},{""x"":""!ROUTE"",""g"":""manager""}]}"
case8_conditional_branch,full|compact,full,compact,natural,llama-2,86,200,"{""i"":""!ROUTE"",""e"":[{""d"":""act"",""v"":""ticket"",""x"":""!ROUTE""}],""k"":[{""t"":""urgency"",""v"":""high"",""o"":""==""},{""t"":""category"",""v"":""billing""}],""a"":[{""x"":""!ROUTE"",""g"":""tech_support""},{""x"":""!ROUTE"",""g"":""manager""}]}"
case8_conditional_branch,full|compact,full,compact,natural,qwen2.5,68,200,"{""i"":""!ROUTE"",""e"":[{""d"":""act"",""v"":""ticket"",""x"":""!ROUTE""}],""k"":[{""t"":""urgency"",""v"":""high"",""o"":""==""},{""t"":""category"",""v"":""billing""}],""a"":[{""x"":""!ROUTE"",""g"":""tech_support""},{""x"":""!ROUTE"",""g"":""manager""}]}"
case8_conditional_branch,full|compact,full,compact,natural,claude,71,200,"{""i"":""!ROUTE"",""e"":[{""d"":""act"",""v"":""ticket"",""x"":""!ROUTE""}],""k"":[{""t"":""urgency"",""v"":""high"",""o"":""==""},{""t"":""category"",""v"":""billing""}],""a"":[{""x"":""!ROUTE"",""g"":""tech_support""},{""x"":""!ROUTE"",""g"":""manager""}]}"
case8_conditional_branch,full|compact,full,compact,natural,gemini,74,200,"{""i"":""!ROUTE"",""e"":[{""d"":""act"",""v"":""ticket"",""x"":""!ROUTE""}],""k"":[{""t"":""urgency"",""v"":""high"",""o"":""==""},{""t"":""category"",""v"":""billing""}],""a"":[{""x"":""!ROUTE"",""g"":""tech_support""},{""x"":""!ROUTE"",""g"":""manager""}]}"
case9_tool_call,coarse|nested,coarse,nested,code,gpt-4o,18,66,"search(restaurants,query=italian,location=Beijing,filter=open_now)"
case9_tool_call,coarse|nested,coarse,nested,code,gpt-3.5,18,66,"search(restaurants,query=italian,location=Beijing,filter=open_now)"
case9_tool_call,coarse|nested,coarse,nested,code,llama-2,23,66,"search(restaurants,query=italian,location=Beijing,filter=open_now)"
case9_tool_call,coarse|nested,coarse,nested,code,qwen2.5,18,66,"search(restaurants,query=italian,location=Beijing,filter=open_now)"
case9_tool_call,coarse|nested,coarse,nested,code,claude,20,66,"search(restaurants,query=italian,location=Beijing,filter=open_now)"
case9_tool_call,coarse|nested,coarse,nested,code,gemini,18,66,"search(restaurants,query=italian,location=Beijing,filter=open_now)"
case9_tool_call,coarse|nested,coarse,nested,json,gpt-4o,25,99,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now""}"
case9_tool_call,coarse|nested,coarse,nested,json,gpt-3.5,25,99,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now""}"
case9_tool_call,coarse|nested,coarse,nested,json,llama-2,31,99,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now""}"
case9_tool_call,coarse|nested,coarse,nested,json,qwen2.5,25,99,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now""}"
case9_tool_call,coarse|nested,coarse,nested,json,claude,26,99,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now""}"
case9_tool_call,coarse|nested,coarse,nested,json,gemini,24,99,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now""}"
case9_tool_call,coarse|nested,coarse,nested,natural,gpt-4o,10,47,"search restaurants, italian, Beijing, open_now."
case9_tool_call,coarse|nested,coarse,nested,natural,gpt-3.5,10,47,"search restaurants, italian, Beijing, open_now."
case9_tool_call,coarse|nested,coarse,nested,natural,llama-2,15,47,"search restaurants, italian, Beijing, open_now."
case9_tool_call,coarse|nested,coarse,nested,natural,qwen2.5,10,47,"search restaurants, italian, Beijing, open_now."
case9_tool_call,coarse|nested,coarse,nested,natural,claude,12,47,"search restaurants, italian, Beijing, open_now."
case9_tool_call,coarse|nested,coarse,nested,natural,gemini,11,47,"search restaurants, italian, Beijing, open_now."
case9_tool_call,coarse|flat,coarse,flat,code,gpt-4o,25,99,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now""}"
case9_tool_call,coarse|flat,coarse,flat,code,gpt-3.5,25,99,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now""}"
case9_tool_call,coarse|flat,coarse,flat,code,llama-2,31,99,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now""}"
case9_tool_call,coarse|flat,coarse,flat,code,qwen2.5,25,99,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now""}"
case9_tool_call,coarse|flat,coarse,flat,code,claude,26,99,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now""}"
case9_tool_call,coarse|flat,coarse,flat,code,gemini,24,99,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now""}"
case9_tool_call,coarse|flat,coarse,flat,json,gpt-4o,25,99,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now""}"
case9_tool_call,coarse|flat,coarse,flat,json,gpt-3.5,25,99,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now""}"
case9_tool_call,coarse|flat,coarse,flat,json,llama-2,31,99,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now""}"
case9_tool_call,coarse|flat,coarse,flat,json,qwen2.5,25,99,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now""}"
case9_tool_call,coarse|flat,coarse,flat,json,claude,26,99,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now""}"
case9_tool_call,coarse|flat,coarse,flat,json,gemini,24,99,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now""}"
case9_tool_call,coarse|flat,coarse,flat,natural,gpt-4o,25,99,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now""}"
case9_tool_call,coarse|flat,coarse,flat,natural,gpt-3.5,25,99,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now""}"
case9_tool_call,coarse|flat,coarse,flat,natural,llama-2,31,99,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now""}"
case9_tool_call,coarse|flat,coarse,flat,natural,qwen2.5,25,99,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now""}"
case9_tool_call,coarse|flat,coarse,flat,natural,claude,26,99,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now""}"
case9_tool_call,coarse|flat,coarse,flat,natural,gemini,24,99,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now""}"
case9_tool_call,coarse|compact,coarse,compact,code,gpt-4o,50,154,"{""i"":""!SEARCH"",""e"":[{""d"":""act"",""v"":""restaurants"",""x"":""!SEARCH""},{""d"":""query"",""v"":""italian""},{""d"":""location"",""v"":""Beijing""},{""d"":""filter"",""v"":""open_now""}]}"
case9_tool_call,coarse|compact,coarse,compact,code,gpt-3.5,49,154,"{""i"":""!SEARCH"",""e"":[{""d"":""act"",""v"":""restaurants"",""x"":""!SEARCH""},{""d"":""query"",""v"":""italian""},{""d"":""location"",""v"":""Beijing""},{""d"":""filter"",""v"":""open_now""}]}"
case9_tool_call,coarse|compact,coarse,compact,code,llama-2,63,154,"{""i"":""!SEARCH"",""e"":[{""d"":""act"",""v"":""restaurants"",""x"":""!SEARCH""},{""d"":""query"",""v"":""italian""},{""d"":""location"",""v"":""Beijing""},{""d"":""filter"",""v"":""open_now""}]}"
case9_tool_call,coarse|compact,coarse,compact,code,qwen2.5,49,154,"{""i"":""!SEARCH"",""e"":[{""d"":""act"",""v"":""restaurants"",""x"":""!SEARCH""},{""d"":""query"",""v"":""italian""},{""d"":""location"",""v"":""Beijing""},{""d"":""filter"",""v"":""open_now""}]}"
case9_tool_call,coarse|compact,coarse,compact,code,claude,53,154,"{""i"":""!SEARCH"",""e"":[{""d"":""act"",""v"":""restaurants"",""x"":""!SEARCH""},{""d"":""query"",""v"":""italian""},{""d"":""location"",""v"":""Beijing""},{""d"":""filter"",""v"":""open_now""}]}"
case9_tool_call,coarse|compact,coarse,compact,code,gemini,53,154,"{""i"":""!SEARCH"",""e"":[{""d"":""act"",""v"":""restaurants"",""x"":""!SEARCH""},{""d"":""query"",""v"":""italian""},{""d"":""location"",""v"":""Beijing""},{""d"":""filter"",""v"":""open_now""}]}"
case9_tool_call,coarse|compact,coarse,compact,json,gpt-4o,50,154,"{""i"":""!SEARCH"",""e"":[{""d"":""act"",""v"":""restaurants"",""x"":""!SEARCH""},{""d"":""query"",""v"":""italian""},{""d"":""location"",""v"":""Beijing""},{""d"":""filter"",""v"":""open_now""}]}"
case9_tool_call,coarse|compact,coarse,compact,json,gpt-3.5,49,154,"{""i"":""!SEARCH"",""e"":[{""d"":""act"",""v"":""restaurants"",""x"":""!SEARCH""},{""d"":""query"",""v"":""italian""},{""d"":""location"",""v"":""Beijing""},{""d"":""filter"",""v"":""open_now""}]}"
case9_tool_call,coarse|compact,coarse,compact,json,llama-2,63,154,"{""i"":""!SEARCH"",""e"":[{""d"":""act"",""v"":""restaurants"",""x"":""!SEARCH""},{""d"":""query"",""v"":""italian""},{""d"":""location"",""v"":""Beijing""},{""d"":""filter"",""v"":""open_now""}]}"
case9_tool_call,coarse|compact,coarse,compact,json,qwen2.5,49,154,"{""i"":""!SEARCH"",""e"":[{""d"":""act"",""v"":""restaurants"",""x"":""!SEARCH""},{""d"":""query"",""v"":""italian""},{""d"":""location"",""v"":""Beijing""},{""d"":""filter"",""v"":""open_now""}]}"
